!   Filename:    dtw007s.dgn
!   Date:        04/03/2020  4:35:04 PM
!   9900    42 12 47.0000  083 22 45.0000
!   9901    00 00 00.0000  083 22 45.0000
!   9902    43 12 47.0000  000 00 00.0000
!   9903    41 12 47.0000  000 00 00.0000
!   9904    00 00 00.0000  000 00 00.0000
!   9905    00 00 00.0000  000 00 00.0000
!   9906    00 00 00.0000  000 00 00.0000
!   9907    00 00 00.0000  000 00 00.0000
!   9908    00 00 00.0000  000 00 00.0000
!   9909    400000
LINE !
GP 41 17 15.1256  084 23 23.6248  !
GP 41 17 04.9970  084 23 23.4676  !
GP 41 16 53.9669  084 23 25.6320  !
GP 41 16 44.6312  084 23 35.4126  !
GP 41 16 42.3465  084 23 44.7186  !
GP 41 16 42.2946  084 23 50.5562  !
GP 41 16 44.4185  084 23 59.3472  !
GP 41 16 53.5778  084 24 09.4166  !
GP 41 17 04.5664  084 24 11.9248  !
GP 41 17 14.6950  084 24 12.0841  !
GP 41 17 26.1657  084 24 09.9286  !
GP 41 17 35.5022  084 24 00.1477  !
GP 41 17 38.2225  084 23 51.4306  !
LINE !
GP 41 16 42.7483  084 22 59.1847  !
GP 41 17 38.6763  084 23 00.0468  !
GP 41 16 43.1501  084 22 13.0669  !
GP 41 17 39.0783  084 22 13.9179  !
LINE !
GP 41 17 28.6695  084 21 03.6841  !
GP 41 17 37.8331  084 21 13.7486  !
GP 41 17 39.5150  084 21 23.1176  !
GP 41 17 39.4551  084 21 30.1245  !
GP 41 17 37.6286  084 21 37.6889  !
GP 41 17 28.2955  084 21 47.4756  !
GP 41 17 16.3851  084 21 49.6314  !
GP 41 17 07.1371  084 21 49.4916  !
GP 41 16 53.9508  084 21 46.3729  !
GP 41 16 45.2183  084 21 37.4833  !
GP 41 16 43.5318  084 21 28.7001  !
GP 41 16 43.5866  084 21 22.2786  !
GP 41 16 45.4277  084 21 12.9646  !
GP 41 16 54.7601  084 21 03.1783  !
GP 41 17 05.7697  084 21 03.3425  !
GP 41 17 05.6604  084 21 16.1867  !
LINE !
GP 41 16 43.9530  084 20 39.0792  !
GP 41 17 39.8815  084 20 39.9079  !
LINE !
GP 41 17 40.0875  084 20 15.3834  !
GP 41 17 40.4904  084 19 26.9181  !
LINE !
GP 41 17 40.2921  084 19 50.8588  !
GP 41 16 44.3634  084 19 50.0419  !
LINE !
GP 41 17 40.6873  084 19 02.9774  !
GP 41 16 56.2084  084 19 02.3367  !
GP 41 16 48.3006  084 18 59.8874  !
GP 41 16 44.8635  084 18 49.3286  !
GP 41 16 45.0250  084 18 29.4800  !
GP 41 16 48.6332  084 18 19.0220  !
GP 41 16 56.5885  084 18 15.6318  !
GP 41 17 41.0674  084 18 16.2636  !
LINE !
GP 41 17 41.2649  084 17 51.7388  !
GP 41 17 41.4795  084 17 24.8782  !
GP 41 17 37.5949  084 17 14.8962  !
GP 41 17 27.9573  084 17 08.3382  !
GP 41 17 15.2092  084 17 05.2412  !
GP 41 16 59.3275  084 17 08.5237  !
GP 41 16 49.5881  084 17 14.8107  !
GP 41 16 45.5504  084 17 24.0960  !
GP 41 16 45.3359  084 17 50.9502  !
GP 41 17 41.2649  084 17 51.7388  !
LINE !
GP 41 17 14.0766  084 16 41.2846  !
GP 41 17 14.3139  084 16 10.9239  !
LINE !
GP 41 17 42.1536  084 15 59.0407  !
GP 41 17 41.8211  084 16 41.6676  !
GP 41 16 45.8918  084 16 40.8957  !
GP 41 16 46.2468  084 15 55.3600  !
LINE !
GP 41 16 49.7935  084 07 16.5915  !
GP 41 17 45.7244  084 07 17.2288  !
GP 41 16 49.9742  084 06 48.5683  !
GP 41 17 46.0766  084 06 22.3369  !
GP 41 16 50.1456  084 06 21.7127  !
LINE !
GP 41 17 03.7784  084 05 14.7171  !
GP 41 17 03.5493  084 05 51.4998  !
LINE !
GP 41 16 50.3005  084 05 57.1923  !
GP 41 17 46.3851  084 05 33.2844  !
GP 41 16 50.6024  084 05 08.7353  !
LINE !
GP 41 17 35.9501  084 03 59.1505  !
GP 41 17 45.1388  084 04 09.1754  !
GP 41 17 46.8440  084 04 18.5374  !
GP 41 17 46.8016  084 04 25.5450  !
GP 41 17 44.9938  084 04 33.1176  !
GP 41 17 35.6849  084 04 42.9456  !
GP 41 17 23.7797  084 04 45.1535  !
GP 41 17 14.5312  084 04 45.0541  !
GP 41 17 01.3370  084 04 41.9929  !
GP 41 16 52.5823  084 04 33.1410  !
GP 41 16 50.8739  084 04 24.3648  !
GP 41 16 50.9127  084 04 17.9428  !
GP 41 16 52.7308  084 04 08.6203  !
GP 41 17 02.0389  084 03 58.7927  !
GP 41 17 13.0490  084 03 58.9089  !
GP 41 17 12.9717  084 04 11.7542  !
LINE !
GP 41 17 47.4597  084 02 34.5918  !
GP 41 16 51.6696  084 02 09.5012  !
GP 41 17 47.7378  084 01 46.1225  !
LINE !
GP 41 17 05.3910  084 00 39.1357  !
GP 41 17 05.1864  084 01 15.9191  !
LINE !
GP 41 16 51.9414  084 01 21.6272  !
GP 41 17 48.0103  084 00 57.6531  !
GP 41 16 52.2109  084 00 33.1693  !
LINE !
GP 41 17 21.1264  083 59 40.3109  !
GP 41 16 52.5905  083 59 23.1093  !
LINE !
GP 41 16 52.3420  084 00 09.2321  !
GP 41 17 48.2738  084 00 09.7675  !
GP 41 17 48.4349  083 59 39.9849  !
GP 41 17 46.2798  083 59 31.2046  !
GP 41 17 37.5122  083 59 23.5304  !
GP 41 17 32.2273  083 59 23.4809  !
GP 41 17 23.3817  083 59 30.4052  !
GP 41 17 21.1296  083 59 39.7270  !
GP 41 17 20.9685  084 00 09.5061  !
LINE !
GP 41 10 16.6579  084 45 43.5382  !
GP 41 10 16.1095  084 46 28.6997  !
GP 41 09 43.0411  084 46 31.6359  !
GP 41 09 49.3084  084 46 14.2855  !
GP 41 09 49.4588  084 46 01.9039  !
GP 41 09 46.2976  084 45 50.1807  !
GP 41 09 40.3313  084 45 42.7694  !
GP 41 09 32.1192  084 45 38.9533  !
GP 41 09 23.3128  084 45 38.7671  !
GP 41 09 14.4623  084 45 42.2220  !
GP 41 09 08.8702  084 45 49.3876  !
GP 41 09 06.4744  084 46 05.3613  !
GP 41 09 06.3417  084 46 16.2842  !
GP 41 09 08.4457  084 46 24.3412  !
GP 41 09 14.4202  084 46 31.0244  !
LINE !
GP 41 10 20.7117  084 39 32.8905  !
GP 41 10 20.7932  084 39 25.6061  !
GP 41 10 17.0783  084 39 13.1473  !
GP 41 10 05.6492  084 39 01.2673  !
GP 41 09 51.9210  084 38 58.0862  !
GP 41 09 39.2613  084 38 57.8401  !
GP 41 09 25.4684  084 39 00.4857  !
GP 41 09 13.7719  084 39 12.6410  !
GP 41 09 10.8898  084 39 24.2391  !
GP 41 09 10.8084  084 39 31.5214  !
GP 41 09 13.4382  084 39 42.4989  !
GP 41 09 24.8580  084 39 55.1064  !
GP 41 09 38.5857  084 39 58.2905  !
GP 41 09 51.2454  084 39 58.5398  !
GP 41 10 05.5890  084 39 55.9082  !
GP 41 10 17.2868  084 39 43.7524  !
GP 41 10 20.7117  084 39 32.8905  !
LINE !
GP 41 10 24.9114  084 32 29.0461  !
GP 41 10 24.4501  084 33 14.2120  !
GP 41 09 51.3866  084 33 17.2600  !
GP 41 09 57.6207  084 32 59.8875  !
GP 41 09 57.7472  084 32 47.5047  !
GP 41 09 54.5633  084 32 35.7915  !
GP 41 09 48.5826  084 32 28.3999  !
GP 41 09 40.3630  084 32 24.6114  !
GP 41 09 31.5560  084 32 24.4549  !
GP 41 09 22.7120  084 32 27.9399  !
GP 41 09 17.1336  084 32 35.1248  !
GP 41 09 14.7686  084 32 51.1074  !
GP 41 09 14.6568  084 33 02.0314  !
GP 41 09 16.7765  084 33 10.0818  !
GP 41 09 22.7640  084 33 16.7451  !
LINE !
GP 41 09 19.1734  084 26 58.7702  !
GP 41 10 29.0804  084 26 59.9157  !
LINE !
GP 41 10 29.6083  084 26 03.0915  !
GP 41 10 29.6754  084 25 55.8064  !
GP 41 10 25.9360  084 25 43.3597  !
GP 41 10 14.4833  084 25 31.5184  !
GP 41 10 00.7486  084 25 28.3843  !
GP 41 09 48.0882  084 25 28.1818  !
GP 41 09 34.3003  084 25 30.8750  !
GP 41 09 22.6274  084 25 43.0713  !
GP 41 09 19.7681  084 25 54.6799  !
GP 41 09 19.7010  084 26 01.9629  !
GP 41 09 22.3524  084 26 12.9320  !
GP 41 09 33.7972  084 26 25.5009  !
GP 41 09 47.5314  084 26 28.6379  !
GP 41 10 00.1918  084 26 28.8437  !
GP 41 10 14.5305  084 26 26.1625  !
GP 41 10 26.2047  084 26 13.9658  !
GP 41 10 29.6083  084 26 03.0915  !
LINE !
GP 41 09 24.0552  084 20 17.6298  !
GP 41 10 33.9639  084 20 18.6561  !
LINE !
GP 41 10 34.6221  084 18 59.2443  !
GP 41 10 34.2496  084 19 44.4144  !
GP 41 10 01.1915  084 19 47.5764  !
GP 41 10 07.3916  084 19 30.1814  !
GP 41 10 07.4937  084 19 17.7975  !
GP 41 10 04.2868  084 19 06.0946  !
GP 41 09 58.2914  084 18 58.7231  !
GP 41 09 50.0642  084 18 54.9626  !
GP 41 09 41.2568  084 18 54.8365  !
GP 41 09 32.4195  084 18 58.3521  !
GP 41 09 26.8552  084 19 05.5566  !
GP 41 09 24.5215  084 19 21.5483  !
GP 41 09 24.4312  084 19 32.4733  !
GP 41 09 26.5667  084 19 40.5169  !
GP 41 09 32.5674  084 19 47.1600  !
LINE !
GP 41 10 20.5411  084 14 11.3928  !
GP 41 10 27.1686  084 14 08.5654  !
GP 41 10 32.7332  084 14 00.6234  !
GP 41 10 35.0166  084 13 49.7238  !
GP 41 10 35.0761  084 13 41.7096  !
GP 41 10 32.9552  084 13 30.7526  !
GP 41 10 26.9591  084 13 22.6602  !
GP 41 10 20.9308  084 13 18.9394  !
GP 41 10 14.8755  084 13 18.8613  !
GP 41 10 09.8998  084 13 21.7113  !
GP 41 09 59.3061  084 13 39.7877  !
GP 41 09 37.0755  084 14 07.9087  !
GP 41 09 31.5489  084 14 10.7501  !
GP 41 09 24.9432  084 14 10.6634  !
GP 41 09 25.3327  084 13 18.2224  !
LINE !
GP 41 10 35.6578  084 12 22.2957  !
GP 41 10 35.7104  084 12 15.0100  !
GP 41 10 31.9461  084 12 02.5759  !
GP 41 10 20.4696  084 11 50.7741  !
GP 41 10 06.7285  084 11 47.6879  !
GP 41 09 54.0675  084 11 47.5295  !
GP 41 09 40.2848  084 11 50.2709  !
GP 41 09 28.6360  084 12 02.5084  !
GP 41 09 25.7998  084 12 14.1274  !
GP 41 09 25.7472  084 12 21.4110  !
GP 41 09 28.4205  084 12 32.3712  !
GP 41 09 39.8905  084 12 44.9007  !
GP 41 09 53.6312  084 12 47.9900  !
GP 41 10 06.2921  084 12 48.1516  !
GP 41 10 20.6258  084 12 45.4203  !
GP 41 10 32.2758  084 12 33.1823  !
GP 41 10 35.6578  084 12 22.2957  !
LINE !
GP 41 10 24.4199  084 07 30.4849  !
GP 41 10 31.0447  084 07 27.6460  !
GP 41 10 36.6017  084 07 19.6944  !
GP 41 10 38.8744  084 07 08.7906  !
GP 41 10 38.9262  084 07 00.7761  !
GP 41 10 36.7946  084 06 49.8225  !
GP 41 10 30.7906  084 06 41.7402  !
GP 41 10 24.7585  084 06 38.0295  !
GP 41 10 18.7032  084 06 37.9617  !
GP 41 10 13.7302  084 06 40.8203  !
GP 41 10 03.1540  084 06 58.9151  !
GP 41 09 40.9506  084 07 27.0748  !
GP 41 09 35.4268  084 07 29.9256  !
GP 41 09 28.8210  084 07 29.8502  !
GP 41 09 29.1595  084 06 37.4073  !
LINE !
GP 41 10 39.5712  084 05 18.7730  !
GP 41 10 39.2886  084 06 03.9459  !
GP 41 10 06.2365  084 06 07.2234  !
GP 41 10 12.4019  084 05 49.8062  !
GP 41 10 12.4794  084 05 37.4215  !
GP 41 10 09.2491  084 05 25.7293  !
GP 41 10 03.2390  084 05 18.3786  !
GP 41 09 55.0042  084 05 14.6466  !
GP 41 09 46.1964  084 05 14.5512  !
GP 41 09 37.3660  084 05 18.0977  !
GP 41 09 31.8160  084 05 25.3219  !
GP 41 09 29.5141  084 05 41.3222  !
GP 41 09 29.4456  084 05 52.2479  !
GP 41 09 31.5971  084 06 00.2843  !
GP 41 09 37.6111  084 06 06.9068  !
LINE !
GP 41 10 40.3713  084 00 56.9986  !
GP 41 10 40.6400  084 00 08.1819  !
GP 41 10 32.3667  084 00 11.0175  !
GP 41 10 26.2834  084 00 16.0596  !
GP 41 10 20.7386  084 00 23.2924  !
GP 41 10 15.1535  084 00 37.8101  !
GP 41 10 15.2137  084 00 26.8821  !
GP 41 10 11.4241  084 00 15.1888  !
GP 41 10 05.9588  084 00 07.8511  !
GP 41 09 57.1707  084 00 04.1248  !
GP 41 09 47.8123  084 00 04.0357  !
GP 41 09 38.4341  084 00 07.5887  !
GP 41 09 32.8854  084 00 15.5486  !
GP 41 09 30.6236  084 00 26.4534  !
GP 41 09 30.5554  084 00 38.8361  !
GP 41 09 32.6970  084 00 49.7833  !
GP 41 09 38.7160  084 00 56.3979  !
LINE !
GP 41 10 40.9649  083 59 07.7073  !
GP 41 10 41.0034  083 59 00.4212  !
GP 41 10 37.2152  083 58 47.9993  !
GP 41 10 25.7158  083 58 36.2359  !
GP 41 10 11.9686  083 58 33.1960  !
GP 41 09 59.3072  083 58 33.0803  !
GP 41 09 45.5295  083 58 35.8684  !
GP 41 09 33.9042  083 58 48.1456  !
GP 41 09 31.0904  083 58 59.7746  !
GP 41 09 31.0519  083 59 07.0586  !
GP 41 09 33.7463  083 59 18.0102  !
GP 41 09 45.2406  083 59 30.5014  !
GP 41 09 58.9874  083 59 33.5443  !
GP 41 10 11.6488  083 59 33.6632  !
GP 41 10 25.9773  083 59 30.8834  !
GP 41 10 37.6038  083 59 18.6056  !
GP 41 10 40.9649  083 59 07.7073  !
LINE !
GP 41 15 33.3801  082 28 20.2344  !
GP 41 15 33.1451  082 27 50.7038  !
GP 41 15 28.6979  082 27 39.8518  !
GP 41 15 17.9838  082 27 32.9407  !
GP 41 15 03.9096  082 27 29.9295  !
GP 41 14 46.5012  082 27 34.0268  !
GP 41 14 35.9005  082 27 41.2371  !
GP 41 14 31.6229  082 27 51.5672  !
GP 41 14 31.8578  082 28 21.0900  !
GP 41 15 33.3801  082 28 20.2344  !
LINE !
GP 41 15 02.2438  082 27 03.6329  !
GP 41 15 01.9718  082 26 30.2551  !
LINE !
GP 41 15 32.3799  082 26 16.3350  !
GP 41 15 32.7626  082 27 03.1984  !
GP 41 14 31.2406  082 27 04.0742  !
GP 41 14 30.8317  082 26 14.0142  !
LINE !
GP 41 15 32.1627  082 25 50.0146  !
GP 41 15 31.7177  082 24 56.7321  !
LINE !
GP 41 15 31.9384  082 25 23.0524  !
GP 41 14 30.4167  082 25 23.9544  !
LINE !
GP 41 15 01.1879  082 23 58.7654  !
GP 41 14 29.5409  082 23 40.6267  !
LINE !
GP 41 14 29.9739  082 24 31.3277  !
GP 41 15 31.4954  082 24 30.4119  !
GP 41 15 31.2164  082 23 57.6722  !
GP 41 15 28.7118  082 23 48.0794  !
GP 41 15 18.9517  082 23 39.8805  !
GP 41 15 13.1387  082 23 39.9683  !
GP 41 15 03.5165  082 23 47.8171  !
GP 41 15 01.1824  082 23 58.1236  !
GP 41 15 01.4612  082 24 30.8591  !
LINE !
GP 41 15 30.6340  082 22 50.2673  !
GP 41 15 30.5780  082 22 43.8478  !
GP 41 15 27.0915  082 22 32.9869  !
GP 41 15 16.8286  082 22 22.8729  !
GP 41 15 04.6956  082 22 20.4923  !
GP 41 14 53.5540  082 22 20.6643  !
GP 41 14 41.4661  082 22 23.4186  !
GP 41 14 31.3891  082 22 34.4859  !
GP 41 14 29.0568  082 22 44.7916  !
GP 41 14 29.1129  082 22 51.2094  !
GP 41 14 31.6188  082 23 00.7991  !
GP 41 14 41.8864  082 23 11.5547  !
GP 41 14 54.0191  082 23 13.9377  !
GP 41 15 05.1607  082 23 13.7682  !
GP 41 15 17.7334  082 23 11.0089  !
GP 41 15 27.8114  082 22 59.9410  !
GP 41 15 30.6340  082 22 50.2673  !
LINE !
GP 41 14 28.6164  082 21 54.7328  !
GP 41 15 30.1374  082 21 53.7760  !
LINE !
GP 41 15 29.8976  082 21 26.8143  !
GP 41 15 29.4186  082 20 33.5331  !
LINE !
GP 41 15 29.6561  082 20 59.8527  !
GP 41 14 28.1354  082 21 00.8237  !
LINE !
GP 41 14 17.4863  082 20 08.3611  !
GP 41 14 27.5417  082 19 55.3630  !
GP 41 14 37.2300  082 19 55.2074  !
GP 41 14 37.3472  082 20 08.0433  !
GP 41 14 27.6590  082 20 08.1984  !
GP 41 14 27.5417  082 19 55.3630  !
LINE !
GP 41 14 26.6739  082 18 21.6650  !
GP 41 15 28.1940  082 18 20.6523  !
GP 41 14 26.3840  082 17 50.8604  !
GP 41 15 27.6238  082 17 20.3110  !
GP 41 14 26.1039  082 17 21.3395  !
LINE !
GP 41 14 25.8464  082 16 54.3856  !
GP 41 15 27.3661  082 16 53.3500  !
LINE !
GP 41 10 10.3703  082 14 00.4205  !
GP 41 10 10.0740  082 13 30.9332  !
GP 41 10 05.6045  082 13 20.1130  !
GP 41 09 54.8766  082 13 13.2509  !
GP 41 09 40.7970  082 13 10.2953  !
GP 41 09 23.3981  082 13 14.4501  !
GP 41 09 12.8130  082 13 21.6885  !
GP 41 09 08.5570  082 13 32.0194  !
GP 41 09 08.8532  082 14 01.4989  !
GP 41 10 10.3703  082 14 00.4205  !
LINE !
GP 41 10 09.5928  082 12 43.4974  !
GP 41 10 09.0467  082 11 50.2927  !
LINE !
GP 41 10 09.3173  082 12 16.5745  !
GP 41 09 07.8007  082 12 17.6801  !
LINE !
GP 41 10 08.7744  082 11 24.0110  !
GP 41 09 07.1246  082 11 12.3134  !
GP 41 10 08.4669  082 10 54.5243  !
GP 41 09 06.7759  082 10 38.9894  !
GP 41 10 08.1437  082 10 23.7557  !
LINE !
GP 41 10 17.2332  082 26 34.7809  !
GP 41 10 16.9909  082 26 05.2914  !
GP 41 10 12.5411  082 25 54.4563  !
GP 41 10 01.8257  082 25 47.5595  !
GP 41 09 47.7513  082 25 44.5586  !
GP 41 09 30.3445  082 25 48.6578  !
GP 41 09 19.7459  082 25 55.8627  !
GP 41 09 15.4710  082 26 06.1804  !
GP 41 09 15.7132  082 26 35.6622  !
GP 41 10 17.2332  082 26 34.7809  !
LINE !
GP 41 10 16.5966  082 25 17.8519  !
GP 41 10 16.1479  082 24 24.6430  !
LINE !
GP 41 10 16.3704  082 24 50.9268  !
GP 41 09 14.8508  082 24 51.8353  !
LINE !
GP 41 10 15.9237  082 23 58.3591  !
GP 41 09 14.2943  082 23 46.4633  !
GP 41 10 15.6702  082 23 28.8700  !
GP 41 09 14.0067  082 23 13.1366  !
GP 41 10 15.4034  082 22 58.0989  !
LINE !
GP 41 09 44.6507  082 22 31.6431  !
GP 41 09 44.3001  082 21 51.9024  !
LINE !
GP 41 10 14.3709  082 21 01.4259  !
GP 41 10 14.3132  082 20 55.0153  !
GP 41 10 10.8241  082 20 44.1710  !
GP 41 10 00.5589  082 20 34.0756  !
GP 41 09 48.4257  082 20 31.7038  !
GP 41 09 37.2845  082 20 31.8806  !
GP 41 09 25.1978  082 20 34.6364  !
GP 41 09 15.1239  082 20 45.6929  !
GP 41 09 12.7944  082 20 55.9854  !
GP 41 09 12.8521  082 21 02.3943  !
GP 41 09 15.3604  082 21 11.9696  !
GP 41 09 25.6303  082 21 22.7057  !
GP 41 09 37.7633  082 21 25.0800  !
GP 41 09 48.9045  082 21 24.9057  !
GP 41 10 01.4760  082 21 22.1445  !
GP 41 10 11.5508  082 21 11.0874  !
GP 41 10 14.3709  082 21 01.4259  !
LINE !
GP 41 10 13.6485  082 19 41.9352  !
GP 41 10 13.5896  082 19 35.5246  !
GP 41 10 10.0984  082 19 24.6816  !
GP 41 09 59.8313  082 19 14.5897  !
GP 41 09 47.6976  082 19 12.2220  !
GP 41 09 36.5565  082 19 12.4025  !
GP 41 09 24.4703  082 19 15.1624  !
GP 41 09 14.3986  082 19 26.2223  !
GP 41 09 12.0711  082 19 36.5155  !
GP 41 09 12.1300  082 19 42.9244  !
GP 41 09 14.6401  082 19 52.4988  !
GP 41 09 24.9122  082 20 03.2313  !
GP 41 09 37.0455  082 20 05.6015  !
GP 41 09 48.1867  082 20 05.4234  !
GP 41 10 00.7576  082 20 02.6580  !
GP 41 10 10.8303  082 19 51.5976  !
GP 41 10 13.6485  082 19 41.9352  !
LINE !
GP 41 10 13.1265  082 18 45.5228  !
GP 41 10 12.6937  082 17 59.3674  !
GP 41 10 10.2717  082 17 59.4074  !
GP 41 09 54.9039  082 18 13.7654  !
GP 41 09 42.8482  082 18 19.7334  !
GP 41 09 27.8620  082 18 23.1847  !
GP 41 09 11.3926  082 18 23.4551  !
LINE !
GP 41 10 07.6321  082 16 45.7210  !
GP 41 10 12.1147  082 16 58.4684  !
GP 41 10 12.2557  082 17 13.2123  !
GP 41 10 08.0245  082 17 26.7468  !
GP 41 10 00.3290  082 17 32.6450  !
GP 41 09 57.4226  082 17 32.6934  !
GP 41 09 50.0958  082 17 26.4044  !
GP 41 09 35.2087  082 16 49.4719  !
GP 41 09 28.3656  082 16 43.1767  !
GP 41 09 22.5590  082 16 43.9155  !
GP 41 09 14.8642  082 16 49.8139  !
GP 41 09 10.6091  082 17 00.7820  !
GP 41 09 10.7562  082 17 16.1630  !
GP 41 09 12.7609  082 17 23.1803  !
GP 41 09 18.1868  082 17 33.3458  !
LINE !
GP 41 15 34.7753  084 05 02.0155  !
GP 41 15 46.2258  084 05 02.1393  !
LINE !
GP 41 16 12.0717  084 04 12.7988  !
GP 41 16 13.3788  084 04 15.1478  !
GP 41 16 15.1264  084 04 17.5014  !
GP 41 16 16.4299  084 04 20.4341  !
GP 41 16 16.8562  084 04 22.7737  !
GP 41 16 17.7193  084 04 25.7018  !
GP 41 16 18.5824  084 04 28.6299  !
GP 41 16 19.0050  084 04 31.5533  !
GP 41 16 18.9979  084 04 32.7208  !
GP 41 16 18.9802  084 04 35.6395  !
GP 41 16 18.9695  084 04 37.3908  !
GP 41 16 18.9588  084 04 39.1420  !
GP 41 16 18.5042  084 04 41.4723  !
GP 41 16 18.4935  084 04 43.2235  !
GP 41 16 18.0424  084 04 44.9700  !
GP 41 16 17.5912  084 04 46.7165  !
GP 41 16 17.1365  084 04 49.0467  !
GP 41 16 15.7974  084 04 51.9511  !
GP 41 16 14.9059  084 04 53.6928  !
GP 41 16 14.4583  084 04 54.8556  !
GP 41 16 13.5704  084 04 56.0135  !
GP 41 16 13.1264  084 04 56.5925  !
GP 41 16 11.3612  084 04 57.1572  !
GP 41 16 09.5960  084 04 57.7219  !
GP 41 16 08.2712  084 04 58.2914  !
GP 41 16 06.5024  084 04 59.4398  !
GP 41 16 04.7372  084 05 00.0045  !
GP 41 16 02.5351  084 04 59.9807  !
GP 41 16 00.3295  084 05 00.5406  !
GP 41 15 57.6835  084 05 01.0957  !
GP 41 15 55.4779  084 05 01.6556  !
GP 41 15 53.7163  084 05 01.6365  !
GP 41 15 51.9511  084 05 02.2012  !
GP 41 15 50.1895  084 05 02.1821  !
GP 41 15 48.8683  084 05 02.1678  !
GP 41 15 47.5470  084 05 02.1535  !
GP 41 15 46.2258  084 05 02.1393  !
GP 41 15 47.1138  084 05 00.9815  !
GP 41 15 48.4494  084 04 58.6611  !
GP 41 15 49.7885  084 04 55.7570  !
GP 41 15 50.6837  084 04 53.4318  !
GP 41 15 51.5824  084 04 50.5229  !
GP 41 15 52.4846  084 04 47.0303  !
GP 41 15 52.9429  084 04 44.1167  !
GP 41 15 52.9571  084 04 41.7820  !
GP 41 15 53.4118  084 04 39.4520  !
GP 41 15 53.4296  084 04 36.5336  !
GP 41 15 53.0070  084 04 33.6105  !
GP 41 15 52.5879  084 04 30.1037  !
GP 41 15 52.1616  084 04 27.7643  !
GP 41 15 51.3021  084 04 24.2529  !
GP 41 15 49.9986  084 04 21.3204  !
GP 41 15 48.2581  084 04 17.7997  !
GP 41 15 47.3879  084 04 16.0393  !
GP 41 15 46.5142  084 04 14.8626  !
GP 41 15 45.6369  084 04 14.2696  !
GP 41 15 44.3192  084 04 13.6720  !
GP 41 15 43.0015  084 04 13.0743  !
GP 41 15 41.6803  084 04 13.0603  !
GP 41 15 40.3626  084 04 12.4626  !
GP 41 15 39.4818  084 04 12.4533  !
GP 41 15 37.7166  084 04 13.0183  !
GP 41 15 35.5111  084 04 13.5786  !
GP 41 15 33.7424  084 04 14.7271  !
GP 41 15 32.4036  084 04 17.6313  !
GP 41 15 31.0647  084 04 20.5353  !
GP 41 15 30.1697  084 04 22.8605  !
GP 41 15 29.7152  084 04 25.1903  !
GP 41 15 28.8166  084 04 28.0990  !
GP 41 15 28.3585  084 04 31.0124  !
GP 41 15 27.9039  084 04 33.3421  !
GP 41 15 27.8932  084 04 35.0930  !
GP 41 15 27.8790  084 04 37.4274  !
GP 41 15 27.8648  084 04 39.7619  !
GP 41 15 28.2874  084 04 42.6847  !
GP 41 15 28.2767  084 04 44.4356  !
GP 41 15 28.6992  084 04 47.3584  !
GP 41 15 29.5622  084 04 50.2859  !
GP 41 15 29.9954  084 04 51.4579  !
GP 41 15 30.4251  084 04 53.2135  !
GP 41 15 30.8583  084 04 54.3855  !
GP 41 15 31.7248  084 04 56.7295  !
GP 41 15 32.5948  084 04 58.4899  !
GP 41 15 33.0281  084 04 59.6619  !
GP 41 15 33.9017  084 05 00.8387  !
GP 41 15 34.3385  084 05 01.4271  !
GP 41 15 34.7753  084 05 02.0155  !
LINE !
GP 41 16 24.2937  084 03 17.4680  !
GP 41 16 24.2211  084 03 29.7269  !
LINE !
GP 41 16 10.2351  084 03 11.4846  !
GP 41 16 19.4836  084 03 11.5803  !
LINE !
GP 41 16 05.7241  084 03 29.5342  !
GP 41 16 05.7966  084 03 17.2762  !
LINE !
GP 41 16 19.3386  084 03 36.0976  !
GP 41 16 10.0900  084 03 36.0010  !
LINE !
GP 41 16 19.3386  084 03 36.0976  !
GP 41 16 19.7790  084 03 36.1022  !
GP 41 16 19.7824  084 03 35.5185  !
GP 41 16 20.2228  084 03 35.5231  !
GP 41 16 20.6667  084 03 34.9439  !
GP 41 16 21.1071  084 03 34.9485  !
GP 41 16 21.1106  084 03 34.3648  !
GP 41 16 21.5510  084 03 34.3694  !
GP 41 16 21.5545  084 03 33.7856  !
GP 41 16 21.9949  084 03 33.7902  !
GP 41 16 21.9983  084 03 33.2065  !
GP 41 16 22.4387  084 03 33.2111  !
GP 41 16 22.4422  084 03 32.6273  !
GP 41 16 22.8826  084 03 32.6319  !
GP 41 16 22.8861  084 03 32.0482  !
GP 41 16 23.3265  084 03 32.0528  !
GP 41 16 23.3299  084 03 31.4690  !
GP 41 16 23.7738  084 03 30.8898  !
GP 41 16 23.7773  084 03 30.3061  !
GP 41 16 24.2177  084 03 30.3107  !
GP 41 16 24.2211  084 03 29.7269  !
LINE !
GP 41 16 10.2351  084 03 11.4846  !
GP 41 16 09.7947  084 03 11.4801  !
GP 41 16 09.7913  084 03 12.0638  !
GP 41 16 09.3509  084 03 12.0593  !
GP 41 16 08.9105  084 03 12.0547  !
GP 41 16 08.9070  084 03 12.6384  !
GP 41 16 08.4666  084 03 12.6339  !
GP 41 16 08.4632  084 03 13.2176  !
GP 41 16 08.0228  084 03 13.2130  !
GP 41 16 08.0193  084 03 13.7967  !
GP 41 16 07.5789  084 03 13.7922  !
GP 41 16 07.5755  084 03 14.3759  !
GP 41 16 07.1351  084 03 14.3713  !
GP 41 16 07.1316  084 03 14.9551  !
GP 41 16 06.6912  084 03 14.9505  !
